SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
TO;TOCANTINS;2º SUPLENTE;270001729653;900;RICARDO JM;DEFERIDO;90;PROS;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001676173;4041;MÁRLON REIS;DEFERIDO;40;PSB;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001697139;1213;JÔ ARAUJO;DEFERIDO;12;PDT;MASCULINO;PRETA;N
TO;TOCANTINS;2º SUPLENTE;270001643423;360;SANDRO ARMANDO;DEFERIDO;36;AGIR;MASCULINO;BRANCA;N
TO;TOCANTINS;1º SUPLENTE;270001713292;353;HOLDRIDGE;DEFERIDO;35;PMB;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001620119;13400;ZEZÃO DO POVO TRABALHADOR;DEFERIDO;13;PT;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001672965;2010;DILAN DO S;DEFERIDO;20;PSC;MASCULINO;PARDA;N
TO;TOCANTINS;2º SUPLENTE;270001608752;510;ZEZINHO CONTADOR;DEFERIDO;51;PATRIOTA;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001651891;77222;IVANILSON MARINHO;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001643582;22345;MIGUEL BARROS;DEFERIDO;22;PL;MASCULINO;PARDA;N
TO;TOCANTINS;SENADOR;270001713170;111;KATIA;DEFERIDO;11;PP;FEMININO;BRANCA;S
TO;TOCANTINS;DEPUTADO ESTADUAL;270001643586;19345;JOANA BRITO;RENÚNCIA;19;PODE;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001697201;12120;SORÓ;RENÚNCIA;12;PDT;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001642304;1977;SALOMÃO DO ALZIRO GOMES;DEFERIDO;19;PODE;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001615107;51002;NARA CARVALHO;DEFERIDO;51;PATRIOTA;FEMININO;PRETA;N
TO;TOCANTINS;2º SUPLENTE;270001700096;282;ALEMÃO;RENÚNCIA;28;PRTB;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001713301;2723;JOÃO PAULO;DEFERIDO;27;DC;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001697140;1212;JOHN FAIAL;DEFERIDO;12;PDT;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001713242;40237;BISPA VALDINEIA BISPO;DEFERIDO;40;PSB;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001654147;10000;OLYNTHO NETO;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;S
TO;TOCANTINS;DEPUTADO ESTADUAL;270001713241;40333;JADSON COELHO;RENÚNCIA;40;PSB;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001654143;10500;ROSA DA ANJO AZUL;DEFERIDO;10;REPUBLICANOS;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001644063;3507;YETTE NOGUEIRA;DEFERIDO;35;PMB;FEMININO;BRANCA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001697347;7030;ANGELA BORBA;DEFERIDO;70;AVANTE;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001672837;20400;NELSILENE SANTOS;DEFERIDO;20;PSC;FEMININO;PRETA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001700731;28713;SIMONE ALVES;DEFERIDO;28;PRTB;FEMININO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001651887;77800;SABOINHA JR;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001675940;14700;WASTHEN MENEZES;DEFERIDO;14;PTB;MASCULINO;PARDA;N
TO;TOCANTINS;2º SUPLENTE;270001713171;111;SOLDADO ALCIVAN;DEFERIDO;11;PP;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001620116;13333;ANTÔNIO MARCOS;DEFERIDO;13;PT;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001643523;4490;CAPITÃO SULINO;RENÚNCIA;44;UNIÃO;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001700084;15000;EURICO AGUIAR;DEFERIDO;15;MDB;MASCULINO;PARDA;N
TO;TOCANTINS;VICE-GOVERNADOR;270001697142;27;LUCIENE MAMEDES;DEFERIDO;27;DC;FEMININO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001676107;40400;GIANE E COLETIVO PROTETORES;DEFERIDO;40;PSB;FEMININO;PRETA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001643550;2211;JANEIDE DO DINO;DEFERIDO;22;PL;FEMININO;PARDA;N
TO;TOCANTINS;1º SUPLENTE;270001609017;900;JOSE MARIA;DEFERIDO;90;PROS;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001700080;15222;DELEGADO JOÃO DE DEUS;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001620122;13100;ZÉ ROQUE;DEFERIDO;13;PT;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001643144;45345;INGRID DUTRA;RENÚNCIA;45;PSDB;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001713227;35210;MANOEL DO POVO;DEFERIDO;35;PMB;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001672835;20100;PAULO DINIZ;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001643528;44100;CIRILO DOUGLAS;DEFERIDO;44;UNIÃO;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001649248;1800;RENATO PORTELA;DEFERIDO;18;REDE;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001643409;1100;ELIANA CASTRO;DEFERIDO;11;PP;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001700079;15777;BERNARDINO;DEFERIDO;15;MDB;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001697332;55555;DELEGADO RERISSON;DEFERIDO;55;PSD;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001620105;65556;POLICIAL PENAL ALOISIO;DEFERIDO;65;PC do B;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001620117;13456;EDVALDO SOARES;DEFERIDO;13;PT;MASCULINO;BRANCA;N
TO;TOCANTINS;2º SUPLENTE;270001621503;500;EDGAR GOMES;DEFERIDO;50;PSOL;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001643928;2344;CIDA BELTRÃO;DEFERIDO;23;CIDADANIA;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001643569;22522;LUCIANA DUARTE;DEFERIDO;22;PL;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001615096;51100;EDILENE TIMÓTEO;DEFERIDO;51;PATRIOTA;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001672846;20700;IVAN XERENTE;DEFERIDO;20;PSC;MASCULINO;INDÍGENA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001643405;1122;CLEITON PINHEIRO;DEFERIDO;11;PP;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001651889;77456;DONA VANIA ;DEFERIDO;77;SOLIDARIEDADE;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001697348;7033;REZENDE;DEFERIDO;70;AVANTE;MASCULINO;BRANCA;N
TO;TOCANTINS;GOVERNADOR;270001697141;27;DR LUCIANO DO OSWALDO CRUZ;DEFERIDO;27;DC;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001697221;12345;DRA LUCIA CAETANO;DEFERIDO;12;PDT;FEMININO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001654153;10777;REANE DO MERCADO NORDESTE;DEFERIDO;10;REPUBLICANOS;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001697210;12123;GUTIERRES;DEFERIDO;12;PDT;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001672852;20580;VALDEMIR COELHO LIMA;DEFERIDO;20;PSC;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001643408;1110;PASTORA HILDA DO NELCIVAN;DEFERIDO;11;PP;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001713224;35000;ADRIANA DIAS;DEFERIDO;35;PMB;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001620124;13013;EUTÁLIA POVO DE LUTA;DEFERIDO;13;PT;FEMININO;BRANCA;N
TO;TOCANTINS;2º SUPLENTE;270001697129;707;ARTHUR MAIA;INDEFERIDO;70;AVANTE;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001697322;55055;JÚNIOR DIAMANTINO;DEFERIDO;55;PSD;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001654151;10111;NILTON FRANCO;DEFERIDO;10;REPUBLICANOS;MASCULINO;PARDA;S
TO;TOCANTINS;DEPUTADO FEDERAL;270001697190;5520;JOÃO LUCAS;DEFERIDO;55;PSD;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001713173;27111;PROF FAUSTO;DEFERIDO;27;DC;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001700076;15115;ELENIL;DEFERIDO;15;MDB;MASCULINO;PRETA;S
TO;TOCANTINS;DEPUTADO ESTADUAL;270001643570;22122;LUIZ GUSTAVO;DEFERIDO;22;PL;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001643143;23222;EDUARDO DO DERTINS;DEFERIDO;23;CIDADANIA;MASCULINO;PARDA;S
TO;TOCANTINS;GOVERNADOR;270001621506;50;KAROL CHAVES;DEFERIDO;50;PSOL;FEMININO;PRETA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001654159;1011;TOINHO ANDRADE;DEFERIDO;10;REPUBLICANOS;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001713230;35111;ABRAHAO ROZARIO;DEFERIDO;35;PMB;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001651896;77123;VIVIANE NOLETO ;DEFERIDO;77;SOLIDARIEDADE;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001675995;1400;MILTON NERIS;DEFERIDO;14;PTB;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001697328;55001;DR HERALDO CERQUEIRA;DEFERIDO;55;PSD;MASCULINO;BRANCA;N
TO;TOCANTINS;1º SUPLENTE;270001697078;131;DR LUIZ ANTÔNIO;DEFERIDO;13;PT;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001697339;55010;WANDERLEY MILHOMEM;DEFERIDO;55;PSD;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001697200;12111;JP ARANTES;DEFERIDO;12;PDT;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001643931;2300;EMMANOEL MARLON;DEFERIDO;23;CIDADANIA;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001613197;5111;IARA MARIANA;DEFERIDO;51;PATRIOTA;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001672964;2023;ROBERT DELMONDES;DEFERIDO;20;PSC;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001697209;12012;GUILHERME GAMA;DEFERIDO;12;PDT;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001672849;20000;FRANCISCO DO CACAU;DEFERIDO;20;PSC;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001620120;13031;PROF WALACE;DEFERIDO;13;PT;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001672851;20111;OTONIEL ANDRADE;DEFERIDO;20;PSC;MASCULINO;PARDA;N
TO;TOCANTINS;1º SUPLENTE;270001697131;707;WILSON SOUZA;INDEFERIDO;70;AVANTE;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001675925;14441;PATRÍCIA CORSINI;DEFERIDO;14;PTB;FEMININO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001615100;51777;CACIQUE SRÊWÊ XERENTE;DEFERIDO;51;PATRIOTA;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001713240;2811;GILDERSON SANTIAGO;DEFERIDO;28;PRTB;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001654144;10190;CAPITÃO LEMOS;DEFERIDO;10;REPUBLICANOS;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001643552;2202;ELISSAMA GOMES;DEFERIDO;22;PL;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001612031;6555;LETHYCIA SUARTTE;DEFERIDO;65;PC do B;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001643932;2323;LUCIANO ARRUDA;DEFERIDO;23;CIDADANIA;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001651894;77190;CORONEL CORSINI ;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001675922;14004;PROTETORA FRANÇOISE;DEFERIDO;14;PTB;FEMININO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001643151;45100;MARTHA HADASSA;DEFERIDO;45;PSDB;FEMININO;BRANCA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001613200;5189;FUMACINHA;DEFERIDO;51;PATRIOTA;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001643535;44221;LUCRÉCIA AMORIM;DEFERIDO;44;UNIÃO;FEMININO;BRANCA;N
TO;TOCANTINS;1º SUPLENTE;270001644060;400;OSWALDO STIVAL;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001676104;40063;FABRÍCIO RODRIGUES;DEFERIDO;40;PSB;MASCULINO;PRETA;N
TO;TOCANTINS;2º SUPLENTE;270001737722;444;MAURICIO BUFFON;PENDENTE DE JULGAMENTO;14;PTB;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001697351;7070;GLEYSON RAMOS;DEFERIDO;70;AVANTE;MASCULINO;PARDA;N
TO;TOCANTINS;SENADOR;270001697130;707;BISPO GUARACY;RENÚNCIA;70;AVANTE;MASCULINO;BRANCA;S
TO;TOCANTINS;DEPUTADO FEDERAL;270001649251;5050;PROFESSOR BAZZOLI;DEFERIDO;50;PSOL;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001676169;4010;GERSON ALVES;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001697335;55999;RUBIA AMORIM;RENÚNCIA;55;PSD;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001654149;10110;PROFESSORA COTA;DEFERIDO;10;REPUBLICANOS;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001643133;45000;HÉLIO SANTANA;DEFERIDO;45;PSDB;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001697352;7005;HELENA SOCORRO;DEFERIDO;70;AVANTE;FEMININO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001643221;50123;GUSTAVO AMARAL;DEFERIDO;50;PSOL;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO FEDERAL;270001713237;2810;TENENTE DIAS;INDEFERIDO;28;PRTB;MASCULINO;BRANCA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001615110;51015;MUNDICÃO;DEFERIDO;51;PATRIOTA;MASCULINO;PRETA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001643148;45200;LAURA DOS ANJOS;DEFERIDO;45;PSDB;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001697342;55200;FERNANDA RIBEIRO;DEFERIDO;55;PSD;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001620118;65000;IVORY DE LIRA;DEFERIDO;65;PC do B;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001700719;28111;RUBINHO ARAÚJO;DEFERIDO;28;PRTB;MASCULINO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001675934;14777;JEOVANNE;DEFERIDO;14;PTB;MASCULINO;PARDA;N
TO;TOCANTINS;SENADOR;270001621504;500;LÚCIA VIANA;DEFERIDO;50;PSOL;FEMININO;PARDA;N
TO;TOCANTINS;DEPUTADO ESTADUAL;270001675932;14022;ELIZABETE COLETIVA MDT;DEFERIDO;14;PTB;FEMININO;BRANCA;N
